_id	model.x	model.y	clust_3	lemma	newspaper	country	formality	_cws.model	_ctxt.model	disambiguation
laaiend/adj/het_laatste_nieuws_20041118_01_141/162	56.92681282	-28.9322712	1	laaiend	het_laatste_nieuws	Belgium	popular	reageer/verb;forains/noun;alvast/adv;enthoesiast/adj;nieuws/noun;van/prep	<small>mega-evenement eerder zien als een geschenk waardoor de foor extra in de verf kan staan</small> . De <u>forains</u><sup>14.639</sup> <u>reageren</u><sup>179.091</sup> <u>alvast</u><sup>72.553</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> op het <u>nieuws</u><sup>2.928</sup> <u>van</u><sup>8.872</sup> <small>de doortocht . Ik heb zelfs al voorstellen van hen gekregen om tenten te plaatsen</small>	very
laaiend/adj/de_standaard_20020822_01_71/85	-5.912114864	5.807534202	3	laaiend	de_standaard	Belgium	quality	schoonheid/noun;wreed/adj;kanon/noun;van/prep;word/verb	<small>stuiten , hoe warm ook de rookkolommen , de ovens en de stampvoetende orgels der</small> <u>kanonnen</u><sup>4.197</sup> . <u>Wrede</u><sup>3.28</sup> <u>schoonheid</u><sup>5.506</sup> <u>van</u><sup>8.872</sup> <span class='target'>laaiende</span> puinzeeën . Maar eerst <u>werd</u><sup>6.391</sup> <small>het mei . Je telt op mijn knokkels de eendjes na die je vanuit een</small>	burning
laaiend/adj/nrc_handelsblad_19991112_165/800	8.66577979	21.94985018	3	laaiend	nrc_handelsblad	Netherlands	quality	zon/noun;hang/verb;in/prep	<small>Hij houdt van de barokke aanpak . Een proeve van het woordenpalet van deze kunstenaar</small> : ` De <u>zon</u><sup>19.49</sup> <u>hangt</u><sup>1.909</sup> <span class='target'>laaiend</span> <u>in</u><sup>18.376</sup> de bomen . De <small>planten zijn zwanger van de zomer in zwellende vruchten . Elk zwaait zijn zaden uit</small>	burning
woedend/adj/volkskrant_20010414_174/480	-45.2849612	51.20974815	2	woedend	volkskrant	Netherlands	quality	maak/verb;het/noun;ben/verb	<small>dacht dat tegenwoordig niemand meer aan aids hoeft dood te gaan " , stond erin</small> . ' Dat <u>maakte</u><sup>42.383</sup> ons <span class='target'>woedend</span> . <u>Het</u><sup>14.245</sup> <u>was</u><sup>2501.793</sup> de schok <small>van het besef dat daar , in de VS , mensen dankzij medicijnen normaal kunnen</small>	furious
laaiend/adj/nrc_handelsblad_20020117_113/472	-17.85653682	-28.34797661	3	laaiend	nrc_handelsblad	Netherlands	quality	Cela/name;krijg/verb;over/prep;zoon/noun;ruzie/noun;met/prep	<small>1995 alsnog in ontvangst te nemen . Moorden werden er niet gepleegd , maar in</small> zijn eigen familie <u>kreeg</u><sup>12.392</sup> <u>Cela</u><sup>10.098</sup> <span class='target'>laaiende</span> <u>ruzie</u><sup>181.103</sup> <u>met</u><sup>25.387</sup> zijn <u>zoon</u><sup>2.067</sup> <u>over</u><sup>477.063</sup> <small>geld en familiebezit . Er doken beschuldigingen op van plagiaat , het niet afleveren van</small>	furious
woedend/adj/de_morgen_20030503_01_2/308	-24.0507976	4.881088894	3	woedend	de_morgen	Belgium	quality	vrouw/noun;maak/verb;doe/verb	<small>Ulla Werbrouck , steekt zijn hand op . ' Bullshit ' , zegt hij .</small> ' Ik <u>maak</u><sup>42.383</sup> mijn <u>vrouwen</u><sup>24.756</sup> <span class='target'>woedend</span> , dat <u>doet</u><sup>42.179</sup> hen maximaal <small>presteren . ' " Dedecker en Loehr waren allebei fout en toch ook juist .</small>	furious
laaiend/adj/het_nieuwsblad_20031219_01_61/202	58.36227357	7.140918695	1	laaiend	het_nieuwsblad	Belgium	popular	telefoon/noun;ben/verb;enthoesiast/adj;het/noun;ben/verb	<small>op de Roba-cross in Betekom , kreeg Anke meteen na haar puike prestatie aan de</small> <u>telefoon</u><sup>2.222</sup> . " Ze <u>was</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . <u>Het</u><sup>4.629</sup> <u>was</u><sup>652.426</sup> een <small>prachtig parcours , zei ze , tussen de rotsen en het meer . Nu moet</small>	very
laaiend/adj/nrc_handelsblad_19991112_170/140	27.76598532	-13.65303522	1	laaiend	nrc_handelsblad	Netherlands	quality	jaar/noun;criticus/noun;ben/verb;anderhalf/adj;enthoesiast/adj;over/prep;Brideshead/name	<small>brengen bij de bewonderaars van zijn vorige roman , Over het water . De literaire</small> <u>critici</u><sup>27.781</sup> <u>waren</u><sup>652.426</sup> <u>anderhalf</u><sup>1.489</sup> <u>jaar</u><sup>24.866</sup> geleden <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> dit <u>Brideshead</u><sup>10.105</sup> Revisited-achtige <small>verhaal van een roeiersvriendschap in vooroorlogs Amsterdam ; Over het water werd genomineerd voor onder</small>	very
laaiend/adj/de_standaard_20040626_01_129/1761	57.72306636	0.838366136	1	laaiend	de_standaard	Belgium	quality	meld/verb;krant/noun;enthoesiast/adj;ook/adv;ben/verb	<small>zitten alle muzikanten samen om de muziek opnieuw door te nemen . De Griekse persverantwoordelijke</small> komt <u>melden</u><sup>3.059</sup> dat de <u>kranten</u><sup>3.722</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>zijn</u><sup>652.426</sup> . <u>Ook</u><sup>3.421</sup> dat <small>geeft moed . HET kon niet anders dat het tweede , en helaas laatste ,</small>	very
woedend/adj/volkskrant_19990326_117/3	0.270741051	21.99474385	3	woedend	volkskrant	Netherlands	quality	;in/prep;jongere/noun;hoofdstad/noun;Macedonisch/adj	<small></small>  <span class='target'>Woedende</span> <u>jongeren</u><sup>9.443</sup> <u>in</u><sup>252.829</sup> de <u>Macedonische</u><sup>41.766</sup> <u>hoofdstad</u><sup>1.203</sup> <small>Skopje hebben gisteren brand gesticht in de Amerikaanse ambassade . Enkele diplomatenauto's en de Amerikaanse</small>	furious
laaiend/adj/volkskrant_20001109_54/463	31.30427465	-17.04588972	1	laaiend	volkskrant	Netherlands	quality	Turk/noun;snijd_aan/verb;ben/verb;word/verb;enthoesiast/adj;over/prep	<small>korenvelden en zonnebloemen , waar geen bommen gegooid worden , maar terloops toch veel pijnlijks</small> <u>wordt</u><sup>6.391</sup> <u>aangesneden</u><sup>4.112</sup> . <u>Turken</u><sup>1.559</sup> <u>waren</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> deze maatschappelijke tekening <small>; op het festival van Istanbul kreeg Wolken in mei alle prijzen : beste film</small>	very
woedend/adj/parool_20000627_1/534	-3.243544567	-2.605856586	3	woedend	parool	Netherlands	popular	door/prep;angst/prep;geweld/noun;voor/prep;heel/adj;in/prep;kiezer/noun;sta/verb	<small>verschilt sterk van wat zowel de Zanu-PF als de MDC de kiezers had voorspeld .</small> Uit <u>angst</u><sup>31.289</sup> <u>voor</u><sup>301.049</sup> <u>geweld</u><sup>2.022</sup> <u>door</u><sup>200.368</sup> <span class='target'>woedende</span> <u>kiezers</u><sup>3.613</sup> <u>stond</u><sup>16.552</sup> <u>in</u><sup>252.829</sup> het <u>hele</u><sup>4.199</sup> <small>land de politie paraat . Tot dusver is het echter rustig gebleven . Nadat de</small>	furious
laaiend/adj/het_laatste_nieuws_20001128_01_708/504	68.57650469	-27.21152119	1	laaiend	het_laatste_nieuws	Belgium	popular	VLD/name;wel/adv;van/prep;enthoesiast/adj;voorstel/noun	<small>maar bij meerderheid worden genomen . VLD en CVP enthousiast Zoals verwacht reageerden de achterban</small> <u>van</u><sup>8.872</sup> <u>VLD</u><sup>1.59</sup> en CVP <u>wel</u><sup>3.109</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> op het <u>voorstel</u><sup>7.64</sup> . <small>andquot; Slechts drie leden van het partijbestuur stemden tegen , terwijl een overweldigende meerderheid voor</small>	very
woedend/adj/de_morgen_20010519_01_180/80	-60.91125945	18.64397546	2	woedend	de_morgen	Belgium	quality	Israëli/noun;woon/verb;ben/verb;stad/noun;man/noun	<small>de kuststad Netanya , waar veel rijke Israëli's en politieke kopstukken als minister Shimon Peres</small> <u>wonen</u><sup>13.261</sup> . De <u>Israëli's</u><sup>26.279</sup> <u>zijn</u><sup>2501.793</sup> <span class='target'>woedend</span> dat de <u>man</u><sup>58.477</sup> de <u>stad</u><sup>1.66</sup> <small>heeft kunnen bereiken ondanks de bijzonder strenge veiligheidsmaatregelen . Als vergelding heeft het Israëlische leger</small>	furious
laaiend/adj/het_nieuwsblad_20010619_01_341/64	39.59276817	-15.59037828	1	laaiend	het_nieuwsblad	Belgium	popular	bloed_heet/adj;ben/verb;vernieuwd/adj;enthoesiast/adj;over/prep;parkoers/noun	<small>wind in hun Gent-Wevelgem . Slechts een honderdtal minder dan vorig jaar , toen het</small> <u>bloedheet</u><sup>7.16</sup> <u>was</u><sup>652.426</sup> . Iedereen <u>was</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> het <u>vernieuwde</u><sup>2.159</sup> <u>parcours</u><sup>9.223</sup> <small>. Een vlekkeloze organisatie en weinig ongevallen . Meer moet dat niet zijn . Zondag</small>	very
woedend/adj/nrc_handelsblad_20001016_84/924	-52.02819069	13.23811826	2	woedend	nrc_handelsblad	Netherlands	quality	dan/adv;even/adj;zal/verb;mens/noun;Israel/name;in/prep;mag/verb;ben/verb	<small>als we zouden zeggen ` onze Israelische vrienden hebben vandaag drie kinderen doodgeschoten ' ,</small> <u>dan</u><sup>26.029</sup> <u>zouden</u><sup>46.738</sup> de <u>mensen</u><sup>2.311</sup> <u>even</u><sup>9.816</sup> <span class='target'>woedend</span> <u>zijn</u><sup>2501.793</sup> . <u>In</u><sup>252.829</sup> <u>Israel</u><sup>9.765</sup> <u>mogen</u><sup>51.793</sup> <small>tegenstanders van het vredesproces toch ook vrijuit spreken ? Benjamin Netanyahu werd zelfs premier .</small>	furious
laaiend/adj/de_morgen_20020124_01_79/179	57.62982884	-30.54492838	1	laaiend	de_morgen	Belgium	quality	reageer/verb;pers/noun;Frans/adj;enthoesiast/adj;krant/noun;Frans/adj	<small>uit van het volk en staan ellenlange wachtrijen voor de beste tentoonstellingen . Vooral de</small> <u>Franse</u><sup>3.706</sup> <u>pers</u><sup>63.384</sup> <u>reageert</u><sup>179.091</sup> zoals steeds <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . De <u>Franse</u><sup>3.706</sup> <u>krant</u><sup>3.722</sup> <small>Le Figaro wijdde een hele bijlage aan het grootschalige evenement , Libération verschijnt vandaag zelfs</small>	very
woedend/adj/de_standaard_20031018_01_194/569	-23.68099871	6.706224928	3	woedend	de_standaard	Belgium	quality	pak_aan/verb;word/verb;er/noun;maak/verb;zelfs/adv	<small>veroorzaakt door een parodie op de Fabeltjeskrant , waarin minister Louis Major als Lowietje de</small> Vos <u>werd</u><sup>22.687</sup> <u>aangepakt</u><sup>1.469</sup> . Een <span class='target'>woedende</span> Major <u>maakte</u><sup>42.383</sup> <u>er</u><sup>12.193</sup> <u>zelfs</u><sup>4.276</sup> een <small>parlementaire zaak van . Toen hebben we van de raad van bestuur een nota gekregen</small>	furious
woedend/adj/parool_20011208_56/446	1.448313918	-49.74314872	3	woedend	parool	Netherlands	popular	reageer/verb;applaudisseer/verb;Lippi/name;Vieri/name;Panucci/name	<small>Vieri vrij voor de goal . Hij scoort en geeft me applaus . Ook Panucci</small> <u>applaudisseert</u><sup>6.195</sup> . Maar <u>Lippi</u><sup>10.251</sup> <u>reageert</u><sup>6020.606</sup> <span class='target'>woedend</span> : ' <u>Vieri</u><sup>6.515</sup> , <u>Panucci</u><sup>6.429</sup> <small>, wat doen jullie in hemelsnaam ? Denken jullie in het theater te zijn ?</small>	furious
laaiend/adj/parool_20000310_101/541	39.38667248	3.808745906	1	laaiend	parool	Netherlands	popular	jaar/noun;ben/verb;AutoRAI/name;enthoesiast/adj;reactie/noun	<small>gematigder uitzien , maar de reacties van het publiek tijdens autotentoonstellingen , ook tijdens de</small> <u>AutoRAI</u><sup>14.066</sup> vorig <u>jaar</u><sup>24.866</sup> , <u>waren</u><sup>652.426</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Om die <u>reacties</u><sup>91.428</sup> <small>te peilen immers laten de autofabrikanten dit soort prototypes zien , die het stadium van</small>	very
woedend/adj/nrc_handelsblad_20010219_139/523	-61.24564001	19.51025228	2	woedend	nrc_handelsblad	Netherlands	quality	man/noun;kijk_aan/verb;ben/verb	<small>. Misschien vond u het geen leuk boek en wilt u nu een ander .</small> " De <u>man</u><sup>58.477</sup> <u>keek</u><sup>19.438</sup> haar <span class='target'>woedend</span> aan . " Dit <u>is</u><sup>2501.793</sup> <small>een persoonlijke belediging " , zei hij , " ik neem u dat ernstig kwalijk</small>	furious
laaiend/adj/de_standaard_20030828_01_85/303	36.87667797	-20.43634995	1	laaiend	de_standaard	Belgium	quality	niet/adv;ben/verb;enthoesiast/adj;over/prep;zeg/verb	<small>. " De wedstrijd van vanavond lijkt dan ook voor iedereen bijzaak . " De</small> groep <u>is</u><sup>652.426</sup> er inderdaad <u>niet</u><sup>6.371</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>over</u><sup>477.063</sup> " , <u>zegt</u><sup>3.491</sup> <small>Put . " Maar toch mogen we het niet te licht opnemen . Je weet</small>	very
laaiend/adj/het_laatste_nieuws_20001018_01_5/337	69.91025705	-25.14830041	1	laaiend	het_laatste_nieuws	Belgium	popular	Gemengd/name;Klijpekoor/name;nog/adv;altijd/adv;enthoesiast/adj	<small>Elke aanwezige krijgt nog een persoonlijke verrassing . Na 25 jaar blijven de leden van</small> het <u>Gemengd</u><sup>9.743</sup> <u>Klijpekoor</u><sup>14.548</sup> <u>nog</u><sup>3.239</sup> <u>altijd</u><sup>5.747</sup> <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> . Zaterdag vieren ze <small>hun zilveren jubileum met een jubelconcert . Foto De Coster</small>	very
laaiend/adj/parool_19990714_71/1192	-54.633797	16.34851157	2	laaiend	parool	Netherlands	popular	denkbaar/adj;wel/adv;ben/verb;huis_markt/noun;in/prep;optimistisch/adj;sentiment/noun	<small>voor de duurdere huizen . Zo'n vaart zal het misschien niet lopen , maar het</small> <u>is</u><sup>652.426</sup> <u>wel</u><sup>3.109</sup> <u>denkbaar</u><sup>3.004</sup> dat het <span class='target'>laaiend</span> <u>optimistische</u><sup>1.674</sup> <u>sentiment</u><sup>3.388</sup> <u>in</u><sup>18.376</sup> de <u>huizenmarkt</u><sup>6.049</sup> <small>omslaat . " Iedereen denkt dat de huizenprijzen doorstijgen . Over het algemeen is de</small>	very
laaiend/adj/de_morgen_20000907_01_76/276	51.88439772	8.076827932	1	laaiend	de_morgen	Belgium	quality	er/adv;ben/verb;mens/noun;enthoesiast/adj;niet/adv;ben/verb	<small>veel kwijt , want die maken deze herhalingen net zo interessant voor de kijker .</small> " <u>Er</u><sup>9.21</sup> <u>zijn</u><sup>652.426</sup> <u>mensen</u><sup>1.36</sup> die <span class='target'>laaiend</span> <u>enthousiast</u><sup>6715.698</sup> <u>zijn</u><sup>652.426</sup> en <u>niet</u><sup>6.371</sup> liever <small>vragen om morgen te herbeginnen " , stelt Ludo Penninckx . " Maar er zijn</small>	very
woedend/adj/parool_20020507_38/397	-19.33044836	-9.779586401	3	woedend	parool	Netherlands	popular	groep/noun;burger/noun;groot/adj;over/prep;ben/verb;op/prep;moord/noun	<small>carrière verlengen . De sociale stabiliteit van het land wordt op de proef gesteld ,</small> nu een <u>grote</u><sup>84.973</sup> <u>groep</u><sup>10.868</sup> <u>burgers</u><sup>109.196</sup> <span class='target'>woedend</span> <u>is</u><sup>2501.793</sup> <u>over</u><sup>1768.193</sup> de <u>moord</u><sup>10.721</sup> <u>op</u><sup>792.851</sup> <small>de man die hun onvrede over de Haagse politiek belichaamde . De frustratie kan zich</small>	furious
woedend/adj/nrc_handelsblad_20020314_141/250	-6.518988683	24.08290289	3	woedend	nrc_handelsblad	Netherlands	quality	vers/adj;geheugen/noun;in/prep;kan/verb;PSV_supporter/noun;uitschakeling/noun;van/prep	<small>rellen in het Philips-stadion tijdens het duel met FC Kaiserslautern in maart 2001 staan nog</small> <u>vers</u><sup>1.126</sup> <u>in</u><sup>252.829</sup> het <u>geheugen</u><sup>1.301</sup> . <span class='target'>Woedende</span> <u>PSV-supporters</u><sup>16.211</sup> <u>konden</u><sup>140.879</sup> de <u>uitschakeling</u><sup>4.009</sup> <u>van</u><sup>1.792</sup> <small>hun ploeg in de kwartfinales van het UEFA-Cuptoernooi niet verkroppen en bestormden het veld .</small>	furious
woedend/adj/het_laatste_nieuws_20010305_01_132/44	2.367759863	-47.23884162	3	woedend	het_laatste_nieuws	Belgium	popular	reageer/verb;2020/name;minister/noun	<small>gemeente Beveren een nieuwe bouwaanvraag ingediend voor de aanleg van het Deurganckdok in Doel .</small> Het actiecomité Doel <u>2020</u><sup>4.317</sup> <u>reageert</u><sup>6020.606</sup> <span class='target'>woedend</span> want de <u>minister</u><sup>108.108</sup> wacht de <small>uitspraak van de Raad van State niet af . Deze zal vermoedelijk de oude vergunning</small>	furious
woedend/adj/volkskrant_20040318_44/197	-48.35938362	2.776673503	3	woedend	volkskrant	Netherlands	quality	ontvoerd/adj;ben/verb;Erkel/name;Dagestan/name;zonder/name;organisatie/noun;op/prep;Artsen/name	<small>Maar diens familie is faliekant tegen . De vader van de negentien maanden geleden in</small> <u>Dagestan</u><sup>1.917</sup> <u>ontvoerde</u><sup>4.613</sup> Arjan <u>Erkel</u><sup>2.588</sup> <u>is</u><sup>2501.793</sup> <span class='target'>woedend</span> <u>op</u><sup>792.851</sup> de <u>organisatie</u><sup>1.184</sup> <u>Artsen</u><sup>3.524</sup> <u>zonder</u><sup>3.325</sup> <small>Grenzen . De organisatie is een publiciteitscampagne begonnen rond medewerker Erkel , terwijl diens familie</small>	furious
woedend/adj/volkskrant_20020223_207/966	-0.638824367	17.70038774	3	woedend	volkskrant	Netherlands	quality	confrontatie/noun;met/prep;land/noun;Turks/adj;gemeenschap/noun;in/prep;Neder/adj	<small>ontheffen . De Turken waren in hun nationalistische gevoelens gekwetst . ' Bovenkerk ging de</small> <u>confrontatie</u><sup>10.002</sup> aan <u>met</u><sup>134.896</sup> de eveneens <span class='target'>woedende</span> <u>Turkse</u><sup>36.549</sup> <u>gemeenschap</u><sup>60.665</sup> <u>in</u><sup>252.829</sup> <u>Neder</u><sup>5.324</sup> <u>land</u><sup>8.563</sup> <small>. Op de vraag of hij is bedreigd , wil hij niet ingaan . '</small>	furious
woedend/adj/het_laatste_nieuws_20010707_01_286/104	12.19968713	11.20524155	3	woedend	het_laatste_nieuws	Belgium	popular	kritiek/noun;bij/prep;verlaat/verb;vergadering/noun	<small>op een verkeerd been gezet . SP-fractieleider Georges Couck kreeg geen kans te antwoorden op</small> de <u>kritiek</u><sup>10.602</sup> waarop de SP <span class='target'>woedend</span> de <u>vergadering</u><sup>3.504</sup> <u>verliet</u><sup>172.566</sup> . <u>Bij</u><sup>85.133</sup> <small>de SP is men voorlopig niet meer van plan de meerderheid te depaneren wanneer de</small>	furious
woedend/adj/parool_20000602_28/1659	-2.1567095	-3.427074232	3	woedend	parool	Netherlands	popular	tijdens/prep;gesel/adj;tot/prep	<small>Brakel na een minuut of twintig terugkeerde . Zijn hoofd was rood en werd nog</small> roder en dampender <u>tijdens</u><sup>5.619</sup> de <span class='target'>woedende</span> woorden die hij <u>geselend</u><sup>9.142</sup> <u>tot</u><sup>1.957</sup> <small>ons richtte , waarbij hij zo nu en dan ontremd op een willekeurige schedel klopte</small>	furious
woedend/adj/het_laatste_nieuws_20030818_01_403/11	-37.66495823	-3.717469442	3	woedend	het_laatste_nieuws	Belgium	popular	Candela/name;ambtenaar/noun;stad/noun;verknoei/verb;op/prep	<small>Organisator Candela</small> Organisator <u>Candela</u><sup>5.446</sup> <span class='target'>woedend</span> <u>op</u><sup>792.851</sup> <u>stad</u><sup>1.66</sup> andquot; <u>Ambtenaren</u><sup>1.267</sup> <u>verknoeien</u><sup>2.323</sup> <small>ons festival andquot; ANTWERPEN andquot; Die pennenlikkers van ambtenaren bij de stad maken er een</small>	furious
